"","Date","State","Gender","Legal","Indigenous","Count"
"1736",2011-12-01,"ACT","Male","Sentenced","Non-ATSI",137
"1737",2011-12-01,"NSW","Female","Remanded","ATSI",58
"1738",2011-12-01,"NSW","Female","Remanded","Non-ATSI",135
"1739",2011-12-01,"NSW","Female","Sentenced","ATSI",126
"1740",2011-12-01,"NSW","Female","Sentenced","Non-ATSI",329
"1741",2011-12-01,"NSW","Male","Remanded","ATSI",508
"1742",2011-12-01,"NSW","Male","Remanded","Non-ATSI",2003
"1743",2011-12-01,"NSW","Male","Sentenced","ATSI",1489
"1744",2011-12-01,"NSW","Male","Sentenced","Non-ATSI",5159
"1745",2011-12-01,"NT","Female","Remanded","ATSI",17
"1746",2011-12-01,"NT","Female","Remanded","Non-ATSI",4
"1747",2011-12-01,"NT","Female","Sentenced","ATSI",31
"1748",2011-12-01,"NT","Female","Sentenced","Non-ATSI",8
"1749",2011-12-01,"NT","Male","Remanded","ATSI",209
"1750",2011-12-01,"NT","Male","Remanded","Non-ATSI",45
"1751",2011-12-01,"NT","Male","Sentenced","ATSI",791
"1752",2011-12-01,"NT","Male","Sentenced","Non-ATSI",177
"1753",2011-12-01,"QLD","Female","Remanded","ATSI",33
"1754",2011-12-01,"QLD","Female","Remanded","Non-ATSI",55
"1755",2011-12-01,"QLD","Female","Sentenced","ATSI",113
"1756",2011-12-01,"QLD","Female","Sentenced","Non-ATSI",279
"1757",2011-12-01,"QLD","Male","Remanded","ATSI",286
"1758",2011-12-01,"QLD","Male","Remanded","Non-ATSI",810
"1759",2011-12-01,"QLD","Male","Sentenced","ATSI",1236
"1760",2011-12-01,"QLD","Male","Sentenced","Non-ATSI",2904
"1761",2011-12-01,"SA","Female","Remanded","ATSI",25
"1762",2011-12-01,"SA","Female","Remanded","Non-ATSI",26
"1763",2011-12-01,"SA","Female","Sentenced","ATSI",24
"1764",2011-12-01,"SA","Female","Sentenced","Non-ATSI",57
"1765",2011-12-01,"SA","Male","Remanded","ATSI",165
"1766",2011-12-01,"SA","Male","Remanded","Non-ATSI",405
"1767",2011-12-01,"SA","Male","Sentenced","ATSI",273
"1768",2011-12-01,"SA","Male","Sentenced","Non-ATSI",1074
"1769",2011-12-01,"TAS","Female","Remanded","ATSI",2
"1770",2011-12-01,"TAS","Female","Remanded","Non-ATSI",4
"1771",2011-12-01,"TAS","Female","Sentenced","ATSI",6
"1772",2011-12-01,"TAS","Female","Sentenced","Non-ATSI",27
"1773",2011-12-01,"TAS","Male","Remanded","ATSI",13
"1774",2011-12-01,"TAS","Male","Remanded","Non-ATSI",82
"1775",2011-12-01,"TAS","Male","Sentenced","ATSI",53
"1776",2011-12-01,"TAS","Male","Sentenced","Non-ATSI",341
"1777",2011-12-01,"VIC","Female","Remanded","ATSI",9
"1778",2011-12-01,"VIC","Female","Remanded","Non-ATSI",66
"1779",2011-12-01,"VIC","Female","Sentenced","ATSI",14
"1780",2011-12-01,"VIC","Female","Sentenced","Non-ATSI",243
"1781",2011-12-01,"VIC","Male","Remanded","ATSI",58
"1782",2011-12-01,"VIC","Male","Remanded","Non-ATSI",776
"1783",2011-12-01,"VIC","Male","Sentenced","ATSI",216
"1784",2011-12-01,"VIC","Male","Sentenced","Non-ATSI",3464
"1785",2011-12-01,"WA","Female","Remanded","ATSI",47
"1786",2011-12-01,"WA","Female","Remanded","Non-ATSI",35
"1787",2011-12-01,"WA","Female","Sentenced","ATSI",111
"1788",2011-12-01,"WA","Female","Sentenced","Non-ATSI",172
"1789",2011-12-01,"WA","Male","Remanded","ATSI",358
"1790",2011-12-01,"WA","Male","Remanded","Non-ATSI",456
"1791",2011-12-01,"WA","Male","Sentenced","ATSI",1303
"1792",2011-12-01,"WA","Male","Sentenced","Non-ATSI",2243
"1793",2012-03-01,"ACT","Female","Remanded","ATSI",1
"1794",2012-03-01,"ACT","Female","Remanded","Non-ATSI",3
"1795",2012-03-01,"ACT","Female","Sentenced","ATSI",0
"1796",2012-03-01,"ACT","Female","Sentenced","Non-ATSI",6
"1797",2012-03-01,"ACT","Male","Remanded","ATSI",19
"1798",2012-03-01,"ACT","Male","Remanded","Non-ATSI",75
"1799",2012-03-01,"ACT","Male","Sentenced","ATSI",25
"1800",2012-03-01,"ACT","Male","Sentenced","Non-ATSI",136
"1801",2012-03-01,"NSW","Female","Remanded","ATSI",59
"1802",2012-03-01,"NSW","Female","Remanded","Non-ATSI",149
"1803",2012-03-01,"NSW","Female","Sentenced","ATSI",132
"1804",2012-03-01,"NSW","Female","Sentenced","Non-ATSI",306
"1805",2012-03-01,"NSW","Male","Remanded","ATSI",527
"1806",2012-03-01,"NSW","Male","Remanded","Non-ATSI",1996
"1807",2012-03-01,"NSW","Male","Sentenced","ATSI",1467
"1808",2012-03-01,"NSW","Male","Sentenced","Non-ATSI",5082
"1809",2012-03-01,"NT","Female","Remanded","ATSI",18
"1810",2012-03-01,"NT","Female","Remanded","Non-ATSI",1
"1811",2012-03-01,"NT","Female","Sentenced","ATSI",36
"1812",2012-03-01,"NT","Female","Sentenced","Non-ATSI",8
"1813",2012-03-01,"NT","Male","Remanded","ATSI",258
"1814",2012-03-01,"NT","Male","Remanded","Non-ATSI",40
"1815",2012-03-01,"NT","Male","Sentenced","ATSI",834
"1816",2012-03-01,"NT","Male","Sentenced","Non-ATSI",180
"1817",2012-03-01,"QLD","Female","Remanded","ATSI",31
"1818",2012-03-01,"QLD","Female","Remanded","Non-ATSI",63
"1819",2012-03-01,"QLD","Female","Sentenced","ATSI",120
"1820",2012-03-01,"QLD","Female","Sentenced","Non-ATSI",222
"1821",2012-03-01,"QLD","Male","Remanded","ATSI",300
"1822",2012-03-01,"QLD","Male","Remanded","Non-ATSI",830
"1823",2012-03-01,"QLD","Male","Sentenced","ATSI",1216
"1824",2012-03-01,"QLD","Male","Sentenced","Non-ATSI",2844
"1825",2012-03-01,"SA","Female","Remanded","ATSI",25
"1826",2012-03-01,"SA","Female","Remanded","Non-ATSI",31
"1827",2012-03-01,"SA","Female","Sentenced","ATSI",23
"1828",2012-03-01,"SA","Female","Sentenced","Non-ATSI",49
"1829",2012-03-01,"SA","Male","Remanded","ATSI",163
"1830",2012-03-01,"SA","Male","Remanded","Non-ATSI",458
"1831",2012-03-01,"SA","Male","Sentenced","ATSI",273
"1832",2012-03-01,"SA","Male","Sentenced","Non-ATSI",1084
"1833",2012-03-01,"TAS","Female","Remanded","ATSI",4
"1834",2012-03-01,"TAS","Female","Remanded","Non-ATSI",8
"1835",2012-03-01,"TAS","Female","Sentenced","ATSI",5
"1836",2012-03-01,"TAS","Female","Sentenced","Non-ATSI",20
"1837",2012-03-01,"TAS","Male","Remanded","ATSI",16
"1838",2012-03-01,"TAS","Male","Remanded","Non-ATSI",88
"1839",2012-03-01,"TAS","Male","Sentenced","ATSI",59
"1840",2012-03-01,"TAS","Male","Sentenced","Non-ATSI",307
"1841",2012-03-01,"VIC","Female","Remanded","ATSI",10
"1842",2012-03-01,"VIC","Female","Remanded","Non-ATSI",69
"1843",2012-03-01,"VIC","Female","Sentenced","ATSI",16
"1844",2012-03-01,"VIC","Female","Sentenced","Non-ATSI",226
"1845",2012-03-01,"VIC","Male","Remanded","ATSI",63
"1846",2012-03-01,"VIC","Male","Remanded","Non-ATSI",788
"1847",2012-03-01,"VIC","Male","Sentenced","ATSI",228
"1848",2012-03-01,"VIC","Male","Sentenced","Non-ATSI",3393
"1849",2012-03-01,"WA","Female","Remanded","ATSI",51
"1850",2012-03-01,"WA","Female","Remanded","Non-ATSI",42
"1851",2012-03-01,"WA","Female","Sentenced","ATSI",132
"1852",2012-03-01,"WA","Female","Sentenced","Non-ATSI",164
"1853",2012-03-01,"WA","Male","Remanded","ATSI",387
"1854",2012-03-01,"WA","Male","Remanded","Non-ATSI",484
"1855",2012-03-01,"WA","Male","Sentenced","ATSI",1324
"1856",2012-03-01,"WA","Male","Sentenced","Non-ATSI",2254
"1857",2012-06-01,"ACT","Female","Remanded","ATSI",0
"1858",2012-06-01,"ACT","Female","Remanded","Non-ATSI",3
"1859",2012-06-01,"ACT","Female","Sentenced","ATSI",2
"1860",2012-06-01,"ACT","Female","Sentenced","Non-ATSI",6
"1861",2012-06-01,"ACT","Male","Remanded","ATSI",17
"1862",2012-06-01,"ACT","Male","Remanded","Non-ATSI",75
"1863",2012-06-01,"ACT","Male","Sentenced","ATSI",28
"1864",2012-06-01,"ACT","Male","Sentenced","Non-ATSI",144
"1865",2012-06-01,"NSW","Female","Remanded","ATSI",63
"1866",2012-06-01,"NSW","Female","Remanded","Non-ATSI",141
"1867",2012-06-01,"NSW","Female","Sentenced","ATSI",122
"1868",2012-06-01,"NSW","Female","Sentenced","Non-ATSI",314
"1869",2012-06-01,"NSW","Male","Remanded","ATSI",499
"1870",2012-06-01,"NSW","Male","Remanded","Non-ATSI",1955
"1871",2012-06-01,"NSW","Male","Sentenced","ATSI",1486
"1872",2012-06-01,"NSW","Male","Sentenced","Non-ATSI",5142
"1873",2012-06-01,"NT","Female","Remanded","ATSI",26
"1874",2012-06-01,"NT","Female","Remanded","Non-ATSI",3
"1875",2012-06-01,"NT","Female","Sentenced","ATSI",49
"1876",2012-06-01,"NT","Female","Sentenced","Non-ATSI",8
"1877",2012-06-01,"NT","Male","Remanded","ATSI",265
"1878",2012-06-01,"NT","Male","Remanded","Non-ATSI",37
"1879",2012-06-01,"NT","Male","Sentenced","ATSI",857
"1880",2012-06-01,"NT","Male","Sentenced","Non-ATSI",178
"1881",2012-06-01,"QLD","Female","Remanded","ATSI",38
"1882",2012-06-01,"QLD","Female","Remanded","Non-ATSI",63
"1883",2012-06-01,"QLD","Female","Sentenced","ATSI",127
"1884",2012-06-01,"QLD","Female","Sentenced","Non-ATSI",233
"1885",2012-06-01,"QLD","Male","Remanded","ATSI",303
"1886",2012-06-01,"QLD","Male","Remanded","Non-ATSI",829
"1887",2012-06-01,"QLD","Male","Sentenced","ATSI",1203
"1888",2012-06-01,"QLD","Male","Sentenced","Non-ATSI",2849
"1889",2012-06-01,"SA","Female","Remanded","ATSI",32
"1890",2012-06-01,"SA","Female","Remanded","Non-ATSI",27
"1891",2012-06-01,"SA","Female","Sentenced","ATSI",20
"1892",2012-06-01,"SA","Female","Sentenced","Non-ATSI",59
"1893",2012-06-01,"SA","Male","Remanded","ATSI",172
"1894",2012-06-01,"SA","Male","Remanded","Non-ATSI",454
"1895",2012-06-01,"SA","Male","Sentenced","ATSI",273
"1896",2012-06-01,"SA","Male","Sentenced","Non-ATSI",1095
"1897",2012-06-01,"TAS","Female","Remanded","ATSI",4
"1898",2012-06-01,"TAS","Female","Remanded","Non-ATSI",3
"1899",2012-06-01,"TAS","Female","Sentenced","ATSI",4
"1900",2012-06-01,"TAS","Female","Sentenced","Non-ATSI",24
"1901",2012-06-01,"TAS","Male","Remanded","ATSI",6
"1902",2012-06-01,"TAS","Male","Remanded","Non-ATSI",88
"1903",2012-06-01,"TAS","Male","Sentenced","ATSI",56
"1904",2012-06-01,"TAS","Male","Sentenced","Non-ATSI",326
"1905",2012-06-01,"VIC","Female","Remanded","ATSI",11
"1906",2012-06-01,"VIC","Female","Remanded","Non-ATSI",70
"1907",2012-06-01,"VIC","Female","Sentenced","ATSI",19
"1908",2012-06-01,"VIC","Female","Sentenced","Non-ATSI",230
"1909",2012-06-01,"VIC","Male","Remanded","ATSI",69
"1910",2012-06-01,"VIC","Male","Remanded","Non-ATSI",830
"1911",2012-06-01,"VIC","Male","Sentenced","ATSI",249
"1912",2012-06-01,"VIC","Male","Sentenced","Non-ATSI",3417
"1913",2012-06-01,"WA","Female","Remanded","ATSI",55
"1914",2012-06-01,"WA","Female","Remanded","Non-ATSI",40
"1915",2012-06-01,"WA","Female","Sentenced","ATSI",150
"1916",2012-06-01,"WA","Female","Sentenced","Non-ATSI",175
"1917",2012-06-01,"WA","Male","Remanded","ATSI",399
"1918",2012-06-01,"WA","Male","Remanded","Non-ATSI",489
"1919",2012-06-01,"WA","Male","Sentenced","ATSI",1366
"1920",2012-06-01,"WA","Male","Sentenced","Non-ATSI",2281
"1921",2012-09-01,"ACT","Female","Remanded","ATSI",0
"1922",2012-09-01,"ACT","Female","Remanded","Non-ATSI",3
"1923",2012-09-01,"ACT","Female","Sentenced","ATSI",2
"1924",2012-09-01,"ACT","Female","Sentenced","Non-ATSI",9
"1925",2012-09-01,"ACT","Male","Remanded","ATSI",20
"1926",2012-09-01,"ACT","Male","Remanded","Non-ATSI",71
"1927",2012-09-01,"ACT","Male","Sentenced","ATSI",26
"1928",2012-09-01,"ACT","Male","Sentenced","Non-ATSI",142
"1929",2012-09-01,"NSW","Female","Remanded","ATSI",71
"1930",2012-09-01,"NSW","Female","Remanded","Non-ATSI",145
"1931",2012-09-01,"NSW","Female","Sentenced","ATSI",120
"1932",2012-09-01,"NSW","Female","Sentenced","Non-ATSI",319
"1933",2012-09-01,"NSW","Male","Remanded","ATSI",457
"1934",2012-09-01,"NSW","Male","Remanded","Non-ATSI",1914
"1935",2012-09-01,"NSW","Male","Sentenced","ATSI",1517
"1936",2012-09-01,"NSW","Male","Sentenced","Non-ATSI",5096
"1937",2012-09-01,"NT","Female","Remanded","ATSI",26
"1938",2012-09-01,"NT","Female","Remanded","Non-ATSI",4
"1939",2012-09-01,"NT","Female","Sentenced","ATSI",44
"1940",2012-09-01,"NT","Female","Sentenced","Non-ATSI",9
"1941",2012-09-01,"NT","Male","Remanded","ATSI",257
"1942",2012-09-01,"NT","Male","Remanded","Non-ATSI",45
"1943",2012-09-01,"NT","Male","Sentenced","ATSI",849
"1944",2012-09-01,"NT","Male","Sentenced","Non-ATSI",176
"1945",2012-09-01,"QLD","Female","Remanded","ATSI",41
"1946",2012-09-01,"QLD","Female","Remanded","Non-ATSI",64
"1947",2012-09-01,"QLD","Female","Sentenced","ATSI",125
"1948",2012-09-01,"QLD","Female","Sentenced","Non-ATSI",246
"1949",2012-09-01,"QLD","Male","Remanded","ATSI",302
"1950",2012-09-01,"QLD","Male","Remanded","Non-ATSI",811
"1951",2012-09-01,"QLD","Male","Sentenced","ATSI",1195
"1952",2012-09-01,"QLD","Male","Sentenced","Non-ATSI",2850
"1953",2012-09-01,"SA","Female","Remanded","ATSI",22
"1954",2012-09-01,"SA","Female","Remanded","Non-ATSI",31
"1955",2012-09-01,"SA","Female","Sentenced","ATSI",23
"1956",2012-09-01,"SA","Female","Sentenced","Non-ATSI",58
"1957",2012-09-01,"SA","Male","Remanded","ATSI",162
"1958",2012-09-01,"SA","Male","Remanded","Non-ATSI",432
"1959",2012-09-01,"SA","Male","Sentenced","ATSI",269
"1960",2012-09-01,"SA","Male","Sentenced","Non-ATSI",1082
"1961",2012-09-01,"TAS","Female","Remanded","ATSI",3
"1962",2012-09-01,"TAS","Female","Remanded","Non-ATSI",5
"1963",2012-09-01,"TAS","Female","Sentenced","ATSI",10
"1964",2012-09-01,"TAS","Female","Sentenced","Non-ATSI",28
"1965",2012-09-01,"TAS","Male","Remanded","ATSI",11
"1966",2012-09-01,"TAS","Male","Remanded","Non-ATSI",66
"1967",2012-09-01,"TAS","Male","Sentenced","ATSI",50
"1968",2012-09-01,"TAS","Male","Sentenced","Non-ATSI",319
"1969",2012-09-01,"VIC","Female","Remanded","ATSI",10
"1970",2012-09-01,"VIC","Female","Remanded","Non-ATSI",75
"1971",2012-09-01,"VIC","Female","Sentenced","ATSI",21
"1972",2012-09-01,"VIC","Female","Sentenced","Non-ATSI",234
"1973",2012-09-01,"VIC","Male","Remanded","ATSI",73
"1974",2012-09-01,"VIC","Male","Remanded","Non-ATSI",863
"1975",2012-09-01,"VIC","Male","Sentenced","ATSI",256
"1976",2012-09-01,"VIC","Male","Sentenced","Non-ATSI",3395
"1977",2012-09-01,"WA","Female","Remanded","ATSI",52
"1978",2012-09-01,"WA","Female","Remanded","Non-ATSI",45
"1979",2012-09-01,"WA","Female","Sentenced","ATSI",148
"1980",2012-09-01,"WA","Female","Sentenced","Non-ATSI",187
"1981",2012-09-01,"WA","Male","Remanded","ATSI",371
"1982",2012-09-01,"WA","Male","Remanded","Non-ATSI",510
"1983",2012-09-01,"WA","Male","Sentenced","ATSI",1375
"1984",2012-09-01,"WA","Male","Sentenced","Non-ATSI",2252
"1985",2012-12-01,"ACT","Female","Remanded","ATSI",1
"1986",2012-12-01,"ACT","Female","Remanded","Non-ATSI",3
"1987",2012-12-01,"ACT","Female","Sentenced","ATSI",2
"1988",2012-12-01,"ACT","Female","Sentenced","Non-ATSI",9
"1989",2012-12-01,"ACT","Male","Remanded","ATSI",15
"1990",2012-12-01,"ACT","Male","Remanded","Non-ATSI",71
"1991",2012-12-01,"ACT","Male","Sentenced","ATSI",29
"1992",2012-12-01,"ACT","Male","Sentenced","Non-ATSI",142
"1993",2012-12-01,"NSW","Female","Remanded","ATSI",80
"1994",2012-12-01,"NSW","Female","Remanded","Non-ATSI",134
"1995",2012-12-01,"NSW","Female","Sentenced","ATSI",125
"1996",2012-12-01,"NSW","Female","Sentenced","Non-ATSI",314
"1997",2012-12-01,"NSW","Male","Remanded","ATSI",511
"1998",2012-12-01,"NSW","Male","Remanded","Non-ATSI",1987
"1999",2012-12-01,"NSW","Male","Sentenced","ATSI",1487
"2000",2012-12-01,"NSW","Male","Sentenced","Non-ATSI",5082
"2001",2012-12-01,"NT","Female","Remanded","ATSI",20
"2002",2012-12-01,"NT","Female","Remanded","Non-ATSI",3
"2003",2012-12-01,"NT","Female","Sentenced","ATSI",56
"2004",2012-12-01,"NT","Female","Sentenced","Non-ATSI",9
"2005",2012-12-01,"NT","Male","Remanded","ATSI",238
"2006",2012-12-01,"NT","Male","Remanded","Non-ATSI",44
"2007",2012-12-01,"NT","Male","Sentenced","ATSI",895
"2008",2012-12-01,"NT","Male","Sentenced","Non-ATSI",179
"2009",2012-12-01,"QLD","Female","Remanded","ATSI",40
"2010",2012-12-01,"QLD","Female","Remanded","Non-ATSI",64
"2011",2012-12-01,"QLD","Female","Sentenced","ATSI",118
"2012",2012-12-01,"QLD","Female","Sentenced","Non-ATSI",252
"2013",2012-12-01,"QLD","Male","Remanded","ATSI",304
"2014",2012-12-01,"QLD","Male","Remanded","Non-ATSI",788
"2015",2012-12-01,"QLD","Male","Sentenced","ATSI",1282
"2016",2012-12-01,"QLD","Male","Sentenced","Non-ATSI",2896
"2017",2012-12-01,"SA","Female","Remanded","ATSI",19
"2018",2012-12-01,"SA","Female","Remanded","Non-ATSI",32
"2019",2012-12-01,"SA","Female","Sentenced","ATSI",25
"2020",2012-12-01,"SA","Female","Sentenced","Non-ATSI",59
"2021",2012-12-01,"SA","Male","Remanded","ATSI",169
"2022",2012-12-01,"SA","Male","Remanded","Non-ATSI",469
"2023",2012-12-01,"SA","Male","Sentenced","ATSI",273
"2024",2012-12-01,"SA","Male","Sentenced","Non-ATSI",1111
"2025",2012-12-01,"TAS","Female","Remanded","ATSI",2
"2026",2012-12-01,"TAS","Female","Remanded","Non-ATSI",5
"2027",2012-12-01,"TAS","Female","Sentenced","ATSI",13
"2028",2012-12-01,"TAS","Female","Sentenced","Non-ATSI",30
"2029",2012-12-01,"TAS","Male","Remanded","ATSI",15
"2030",2012-12-01,"TAS","Male","Remanded","Non-ATSI",72
"2031",2012-12-01,"TAS","Male","Sentenced","ATSI",50
"2032",2012-12-01,"TAS","Male","Sentenced","Non-ATSI",308
"2033",2012-12-01,"VIC","Female","Remanded","ATSI",10
"2034",2012-12-01,"VIC","Female","Remanded","Non-ATSI",83
"2035",2012-12-01,"VIC","Female","Sentenced","ATSI",23
"2036",2012-12-01,"VIC","Female","Sentenced","Non-ATSI",222
"2037",2012-12-01,"VIC","Male","Remanded","ATSI",58
"2038",2012-12-01,"VIC","Male","Remanded","Non-ATSI",839
"2039",2012-12-01,"VIC","Male","Sentenced","ATSI",265
"2040",2012-12-01,"VIC","Male","Sentenced","Non-ATSI",3540
"2041",2012-12-01,"WA","Female","Remanded","ATSI",54
"2042",2012-12-01,"WA","Female","Remanded","Non-ATSI",44
"2043",2012-12-01,"WA","Female","Sentenced","ATSI",153
"2044",2012-12-01,"WA","Female","Sentenced","Non-ATSI",189
"2045",2012-12-01,"WA","Male","Remanded","ATSI",364
"2046",2012-12-01,"WA","Male","Remanded","Non-ATSI",509
"2047",2012-12-01,"WA","Male","Sentenced","ATSI",1395
"2048",2012-12-01,"WA","Male","Sentenced","Non-ATSI",2209
"2049",2013-03-01,"ACT","Female","Remanded","ATSI",0
"2050",2013-03-01,"ACT","Female","Remanded","Non-ATSI",4
"2051",2013-03-01,"ACT","Female","Sentenced","ATSI",0
"2052",2013-03-01,"ACT","Female","Sentenced","Non-ATSI",8
"2053",2013-03-01,"ACT","Male","Remanded","ATSI",17
"2054",2013-03-01,"ACT","Male","Remanded","Non-ATSI",60
"2055",2013-03-01,"ACT","Male","Sentenced","ATSI",23
"2056",2013-03-01,"ACT","Male","Sentenced","Non-ATSI",130
"2057",2013-03-01,"NSW","Female","Remanded","ATSI",92
"2058",2013-03-01,"NSW","Female","Remanded","Non-ATSI",139
"2059",2013-03-01,"NSW","Female","Sentenced","ATSI",116
"2060",2013-03-01,"NSW","Female","Sentenced","Non-ATSI",333
"2061",2013-03-01,"NSW","Male","Remanded","ATSI",596
"2062",2013-03-01,"NSW","Male","Remanded","Non-ATSI",2039
"2063",2013-03-01,"NSW","Male","Sentenced","ATSI",1485
"2064",2013-03-01,"NSW","Male","Sentenced","Non-ATSI",5059
"2065",2013-03-01,"NT","Female","Remanded","ATSI",30
"2066",2013-03-01,"NT","Female","Remanded","Non-ATSI",1
"2067",2013-03-01,"NT","Female","Sentenced","ATSI",52
"2068",2013-03-01,"NT","Female","Sentenced","Non-ATSI",9
"2069",2013-03-01,"NT","Male","Remanded","ATSI",292
"2070",2013-03-01,"NT","Male","Remanded","Non-ATSI",43
"2071",2013-03-01,"NT","Male","Sentenced","ATSI",925
"2072",2013-03-01,"NT","Male","Sentenced","Non-ATSI",181
"2073",2013-03-01,"QLD","Female","Remanded","ATSI",41
"2074",2013-03-01,"QLD","Female","Remanded","Non-ATSI",77
"2075",2013-03-01,"QLD","Female","Sentenced","ATSI",127
"2076",2013-03-01,"QLD","Female","Sentenced","Non-ATSI",260
"2077",2013-03-01,"QLD","Male","Remanded","ATSI",358
"2078",2013-03-01,"QLD","Male","Remanded","Non-ATSI",848
"2079",2013-03-01,"QLD","Male","Sentenced","ATSI",1308
"2080",2013-03-01,"QLD","Male","Sentenced","Non-ATSI",2870
"2081",2013-03-01,"SA","Female","Remanded","ATSI",23
"2082",2013-03-01,"SA","Female","Remanded","Non-ATSI",32
"2083",2013-03-01,"SA","Female","Sentenced","ATSI",24
"2084",2013-03-01,"SA","Female","Sentenced","Non-ATSI",56
"2085",2013-03-01,"SA","Male","Remanded","ATSI",174
"2086",2013-03-01,"SA","Male","Remanded","Non-ATSI",492
"2087",2013-03-01,"SA","Male","Sentenced","ATSI",283
"2088",2013-03-01,"SA","Male","Sentenced","Non-ATSI",1123
"2089",2013-03-01,"TAS","Female","Remanded","ATSI",1
"2090",2013-03-01,"TAS","Female","Remanded","Non-ATSI",5
"2091",2013-03-01,"TAS","Female","Sentenced","ATSI",9
"2092",2013-03-01,"TAS","Female","Sentenced","Non-ATSI",22
"2093",2013-03-01,"TAS","Male","Remanded","ATSI",18
"2094",2013-03-01,"TAS","Male","Remanded","Non-ATSI",54
"2095",2013-03-01,"TAS","Male","Sentenced","ATSI",53
"2096",2013-03-01,"TAS","Male","Sentenced","Non-ATSI",297
"2097",2013-03-01,"VIC","Female","Remanded","ATSI",11
"2098",2013-03-01,"VIC","Female","Remanded","Non-ATSI",80
"2099",2013-03-01,"VIC","Female","Sentenced","ATSI",20
"2100",2013-03-01,"VIC","Female","Sentenced","Non-ATSI",226
"2101",2013-03-01,"VIC","Male","Remanded","ATSI",76
"2102",2013-03-01,"VIC","Male","Remanded","Non-ATSI",861
"2103",2013-03-01,"VIC","Male","Sentenced","ATSI",273
"2104",2013-03-01,"VIC","Male","Sentenced","Non-ATSI",3625
"2105",2013-03-01,"WA","Female","Remanded","ATSI",56
"2106",2013-03-01,"WA","Female","Remanded","Non-ATSI",53
"2107",2013-03-01,"WA","Female","Sentenced","ATSI",157
"2108",2013-03-01,"WA","Female","Sentenced","Non-ATSI",191
"2109",2013-03-01,"WA","Male","Remanded","ATSI",393
"2110",2013-03-01,"WA","Male","Remanded","Non-ATSI",514
"2111",2013-03-01,"WA","Male","Sentenced","ATSI",1381
"2112",2013-03-01,"WA","Male","Sentenced","Non-ATSI",2218
"2113",2013-06-01,"ACT","Female","Remanded","ATSI",1
"2114",2013-06-01,"ACT","Female","Remanded","Non-ATSI",4
"2115",2013-06-01,"ACT","Female","Sentenced","ATSI",1
"2116",2013-06-01,"ACT","Female","Sentenced","Non-ATSI",6
"2117",2013-06-01,"ACT","Male","Remanded","ATSI",21
"2118",2013-06-01,"ACT","Male","Remanded","Non-ATSI",54
"2119",2013-06-01,"ACT","Male","Sentenced","ATSI",27
"2120",2013-06-01,"ACT","Male","Sentenced","Non-ATSI",145
"2121",2013-06-01,"NSW","Female","Remanded","ATSI",85
"2122",2013-06-01,"NSW","Female","Remanded","Non-ATSI",142
"2123",2013-06-01,"NSW","Female","Sentenced","ATSI",126
"2124",2013-06-01,"NSW","Female","Sentenced","Non-ATSI",341
"2125",2013-06-01,"NSW","Male","Remanded","ATSI",600
"2126",2013-06-01,"NSW","Male","Remanded","Non-ATSI",2094
"2127",2013-06-01,"NSW","Male","Sentenced","ATSI",1537
"2128",2013-06-01,"NSW","Male","Sentenced","Non-ATSI",5105
"2129",2013-06-01,"NT","Female","Remanded","ATSI",24
"2130",2013-06-01,"NT","Female","Remanded","Non-ATSI",2
"2131",2013-06-01,"NT","Female","Sentenced","ATSI",66
"2132",2013-06-01,"NT","Female","Sentenced","Non-ATSI",7
"2133",2013-06-01,"NT","Male","Remanded","ATSI",279
"2134",2013-06-01,"NT","Male","Remanded","Non-ATSI",37
"2135",2013-06-01,"NT","Male","Sentenced","ATSI",938
"2136",2013-06-01,"NT","Male","Sentenced","Non-ATSI",165
"2137",2013-06-01,"QLD","Female","Remanded","ATSI",43
"2138",2013-06-01,"QLD","Female","Remanded","Non-ATSI",90
"2139",2013-06-01,"QLD","Female","Sentenced","ATSI",135
"2140",2013-06-01,"QLD","Female","Sentenced","Non-ATSI",279
"2141",2013-06-01,"QLD","Male","Remanded","ATSI",359
"2142",2013-06-01,"QLD","Male","Remanded","Non-ATSI",873
"2143",2013-06-01,"QLD","Male","Sentenced","ATSI",1343
"2144",2013-06-01,"QLD","Male","Sentenced","Non-ATSI",2904
"2145",2013-06-01,"SA","Female","Remanded","ATSI",25
"2146",2013-06-01,"SA","Female","Remanded","Non-ATSI",41
"2147",2013-06-01,"SA","Female","Sentenced","ATSI",24
"2148",2013-06-01,"SA","Female","Sentenced","Non-ATSI",55
"2149",2013-06-01,"SA","Male","Remanded","ATSI",182
"2150",2013-06-01,"SA","Male","Remanded","Non-ATSI",516
"2151",2013-06-01,"SA","Male","Sentenced","ATSI",269
"2152",2013-06-01,"SA","Male","Sentenced","Non-ATSI",1133
"2153",2013-06-01,"TAS","Female","Remanded","ATSI",1
"2154",2013-06-01,"TAS","Female","Remanded","Non-ATSI",6
"2155",2013-06-01,"TAS","Female","Sentenced","ATSI",4
"2156",2013-06-01,"TAS","Female","Sentenced","Non-ATSI",22
"2157",2013-06-01,"TAS","Male","Remanded","ATSI",19
"2158",2013-06-01,"TAS","Male","Remanded","Non-ATSI",78
"2159",2013-06-01,"TAS","Male","Sentenced","ATSI",44
"2160",2013-06-01,"TAS","Male","Sentenced","Non-ATSI",286
"2161",2013-06-01,"VIC","Female","Remanded","ATSI",12
